,Category 1,Category 2,Category 3,Payment_Situation_Payment verified,EX_level_demand,Spent,Connects,Feedback_Num,Hourly_Rate,Applicants_Num,Client_Country
23988,Algorithm development,Mobile Development,Java,1.0,2.0,0.0,16.0,0.0,100.0,35.0,United States
23989,Back-end development,Web Development,"JavaScript, TypeScript, React",1.0,2.0,11.51293546492023,16.0,3.1780538303479458,25.0,8.0,Taiwan
23991,Api Development,Web Development,"Python, RESTful API",1.0,2.0,4.394449154672439,16.0,4.0943445622221,30.0,50.0,Australia
23992,E-commerce platforms,Web Development,WordPress,0.0,2.0,0.0,12.0,0.0,50.0,35.0,United States
23995,App development,Mobile Development,"iOS, Android, Other",1.0,2.0,9.210440366976517,8.0,3.7612001156935624,100.0,13.0,United States
23998,Branding & Marketing,Web Development,"Shopify, HTML, CSS, JavaScript",0.0,2.0,0.0,12.0,0.0,22.5,3.0,Turkey
24000,Web Development,PHP,Other,1.0,2.0,11.51293546492023,16.0,4.68213122712422,30.0,18.0,United States
24003,App development,GUI Development,"Python, Other",0.0,2.0,0.0,16.0,0.0,64.0,8.0,United States
24004,Branding & Marketing,Web Development,"Woocommerce, Google Analytics, HTML, CSS, JavaScript",1.0,2.0,11.51293546492023,16.0,4.68213122712422,30.0,35.0,United States
24005,Blockchain development,Programming Languages,"Go, Other",0.0,2.0,0.0,12.0,0.0,42.0,35.0,United Arab Emirates
24007,Back-end development,Mobile Development,"Spring Boot, Google APIs, Flutter, iOS, Android, Other",0.0,2.0,0.0,12.0,0.0,79.5,8.0,United States
24008,Education and Training,Programming Languages,"Python, Other",0.0,2.0,0.0,12.0,0.0,30.0,18.0,Singapore
24009,Back-end development,Data Engineering,"Spring Boot, AWS, PostgreSQL",1.0,2.0,3.4339872044851463,8.0,0.6931471805599453,25.0,13.0,Saudi Arabia
24010,App development,Web Development,"JavaScript, RESTful API, Other",0.0,2.0,0.0,4.0,0.0,21.0,8.0,United States
24015,Artificial Intelligence,Data Engineering,"Machine Learning, Computer Vision, Python",1.0,2.0,11.289794413577894,16.0,4.442651256490317,15.0,35.0,Canada
24016,Web Development,WordPress,WordPress,0.0,2.0,0.0,12.0,0.0,55.0,13.0,United States
24017,E-commerce Platforms,Data Engineering,"WordPress, Shopify, SQL",0.0,2.0,0.0,12.0,0.0,7.5,3.0,United States
24020,B2c marketing,Data Engineering,SQL,0.0,2.0,0.0,12.0,0.0,51.0,13.0,United States
24023,Web Development,Data Engineering,"Wordpress, Other",0.0,2.0,0.0,4.0,0.0,79.5,35.0,United States
24024,App development,Web Development,"Python, Selenium, Other",1.0,2.0,5.707110264748875,8.0,1.0986122886681098,57.5,50.0,Brazil
24025,CRM Development,CRM Development,"Java, Python, C#, Salesforce, Other",1.0,2.0,11.51293546492023,16.0,4.454347296253507,15.5,35.0,Norway
24027,Agile software development,Project Management,Other,0.0,2.0,0.0,16.0,0.0,35.0,35.0,United States
24028,Customer Service,CRM and Marketing Tools,Other,0.0,2.0,0.0,12.0,0.0,35.0,18.0,Egypt
24029,B2c marketing,Web Development,Other,1.0,2.0,11.51293546492023,16.0,4.6913478822291435,10.0,13.0,United States
24030,Brand development,Web Development,"HTML, CSS, JavaScript",1.0,2.0,8.987321812850125,8.0,2.9444389791664403,12.5,8.0,Australia
24032,Back-end development,Web Development,"Angular, TypeScript, GitHub, Other",0.0,2.0,0.0,4.0,0.0,25.0,50.0,United States
24034,App Development,CRM and Marketing Tools,Other,1.0,2.0,11.289794413577894,16.0,3.7612001156935624,25.0,8.0,United States
24035,CRM and Marketing Tools,APIs and Integrations,"Zoho CRM, WooCommerce",1.0,2.0,11.51293546492023,16.0,6.0473721790462776,17.5,8.0,United States
24036,Branding & Marketing,Web Development,"WordPress, Other",1.0,2.0,8.294299608857235,16.0,2.302585092994046,20.0,18.0,South Africa
24037,Web Development,Content Management,"HTML, CSS, JavaScript",1.0,2.0,8.517393171418904,16.0,2.302585092994046,30.0,35.0,Saudi Arabia
24040,Web Development,"Programming Languages, Frameworks, and Libraries, Cloud Platforms","HTML, CSS, JavaScript, React, Node.js, MongoDB, Firebase",0.0,2.0,0.0,12.0,0.0,42.5,35.0,United States
24042,Mobile Development,iOS Development,"Swift, Other",0.0,2.0,0.0,16.0,0.0,37.5,35.0,United States
24044,Brand Development,Web Development,"React, Other",1.0,2.0,8.006700845440367,16.0,0.0,25.0,50.0,United States
24045,Branding & Marketing,Web Development,"Blockchain, Solidity",1.0,2.0,11.289794413577894,16.0,4.276666119016055,50.0,50.0,Australia
24046,3d design,Design,Other,1.0,2.0,7.601402334583733,16.0,0.6931471805599453,79.5,50.0,United States
24050,App development,Web Development,"React, API Development",1.0,2.0,10.819798284210286,16.0,1.3862943611198906,30.0,50.0,United States
24051,API Development,CRM and Marketing Tools,"Salesforce, RESTful API",1.0,2.0,6.803505257608338,16.0,0.0,47.5,50.0,United States
24052,App development,PHP,Other,1.0,2.0,9.210440366976517,16.0,2.772588722239781,22.5,50.0,Ukraine
24053,3d design,Web Development,Other,1.0,2.0,8.006700845440367,8.0,1.9459101490553132,77.5,18.0,United States
24055,Android app development,Mobile Development,"Firebase, Android, iOS, Other",0.0,2.0,0.0,4.0,0.0,75.0,35.0,United States
24056,,,Other,0.0,2.0,0.0,12.0,0.0,25.5,35.0,United States
24058,Web Development,Front-end Development,"JavaScript, Bootstrap, PHP, Other",0.0,2.0,0.0,12.0,0.0,30.0,3.0,United States
24060,Web Development,Full Stack Development,"React, Node.js, Other",1.0,2.0,7.601402334583733,8.0,0.0,50.0,35.0,United States
24066,"Mobile Development,","Testing,","Flutter, Firebase, AWS, Other",1.0,2.0,8.987321812850125,8.0,2.0794415416798357,22.5,18.0,United States
24067,Web Development,Web Development,"WordPress, Other",1.0,2.0,8.853808274977197,16.0,0.0,42.5,3.0,Malaysia
24070,App development,Web Development,"WordPress, Other",1.0,2.0,0.0,12.0,0.0,6.5,13.0,Canada
24072,"C++, C",,Other,1.0,2.0,9.210440366976517,16.0,0.6931471805599453,32.5,35.0,United States
24075,-,Web Development,"AWS, React, JavaScript, Java, Other",0.0,2.0,4.394449154672439,12.0,0.0,47.5,35.0,United States
24077,CRM and Marketing Tools,APIs and Integrations,"Postman, Other",0.0,2.0,0.0,12.0,0.0,22.5,35.0,United States
24079,App Development,Mobile Development,Other,0.0,2.0,0.0,8.0,0.0,7.5,8.0,Denmark
24081,Website Builder / Designer,Web Design,"WordPress, HTML, Java",0.0,2.0,0.0,12.0,0.0,22.5,18.0,Canada
24082,App Development,Mobile Development,"Angular, Android, iOS, Other",1.0,2.0,4.394449154672439,16.0,0.0,30.0,35.0,United States
24085,Gaming,Game Development,"Unity, Firebase",1.0,2.0,5.303304908059076,8.0,1.0986122886681098,4.0,35.0,United Kingdom
24086,Back-end development,Node.js,"JavaScript, Git, GitHub, MySQL, MongoDB, PostgreSQL, Docker, Kubernetes, Other",1.0,2.0,8.987321812850125,16.0,0.6931471805599453,37.5,35.0,United States
24088,3D Design,Web Development,"React, Django, Other",1.0,2.0,4.394449154672439,16.0,0.0,30.0,35.0,United States
24091,Business applications development,Data Engineering,"Python, Flask, PostgreSQL",1.0,2.0,9.90353755128617,16.0,3.044522437723423,37.5,3.0,Israel
24092,App development,Web Development,"Shopify, JavaScript",0.0,2.0,0.0,4.0,0.0,27.5,8.0,United States
24093,UI/UX Design,Web Development,"HTML, CSS, JavaScript",1.0,2.0,6.55250788703459,8.0,2.5649493574615367,17.5,13.0,Germany
24094,Mobile Development,iOS,Swift,0.0,2.0,0.0,8.0,0.0,19.0,13.0,Canada
24096,App development,Mobile Development,"Android, iOS",0.0,2.0,0.0,12.0,0.0,15.0,35.0,Germany
24097,Back-end development,Web Development,React,1.0,2.0,4.394449154672439,16.0,0.0,35.0,13.0,United States
24098,B2B Marketing,API Development,Other,0.0,2.0,0.0,16.0,0.0,22.5,3.0,Pakistan
24099,Back-end development,Web Development,"PHP, Other",0.0,2.0,0.0,16.0,0.0,22.5,3.0,Pakistan
24100,Branding & Marketing,Web Development,Other,0.0,2.0,0.0,4.0,0.0,33.0,18.0,United States
24101,Web Development,WordPress,"PHP, WordPress",0.0,2.0,0.0,12.0,0.0,22.5,8.0,Pakistan
24105,App Development,Web Development,"Google APIs, Other",1.0,2.0,0.0,16.0,0.0,22.5,35.0,United Kingdom
24107,Back-end development,Web Development,"Python, Django",1.0,2.0,3.713572066704308,8.0,1.0986122886681098,45.0,35.0,United States
24108,App development,Web Development,"WordPress, PHP, HTML, CSS",1.0,2.0,9.90353755128617,16.0,3.1780538303479458,60.0,35.0,United States
24109,Back-end development,Web Development,Other,0.0,2.0,0.0,12.0,0.0,22.5,8.0,Pakistan
24113,3D Modeling and Animation,Game Development,"Unity, Unreal Engine",1.0,2.0,11.002116507732017,16.0,4.430816798843313,11.0,35.0,United States
24114,B2B marketing,Web Development,"PHP, JavaScript, MySQL, Other",0.0,2.0,0.0,16.0,0.0,25.5,3.0,Pakistan
24115,App development,Data Engineering,"WordPress, Other",0.0,2.0,0.0,12.0,0.0,25.5,3.0,Pakistan
24116,Branding & Marketing,Web Development,"WordPress, PHP, HTML, Other",1.0,2.0,4.394449154672439,16.0,0.6931471805599453,37.0,35.0,Germany
24117,Branding & Marketing,Web Development,"Shopify, JavaScript",1.0,2.0,11.002116507732017,16.0,3.871201010907891,32.5,35.0,United States
24118,Branding & Marketing,Web Development,Shopify,1.0,2.0,5.303304908059076,8.0,0.0,32.5,18.0,United States
24119,App development,APIs and Integrations,"AWS, Other",1.0,2.0,11.51293546492023,16.0,4.68213122712422,30.0,3.0,United States
24120,App development,Web Development,"React, Other",1.0,2.0,11.51293546492023,16.0,4.68213122712422,30.0,35.0,United States
24121,CRM and Marketing Tools,API Development,"SQL, Python, AWS",1.0,2.0,0.0,8.0,0.0,37.0,13.0,Romania
24122,Back-end development,Web Development,"Ruby, Other",0.0,2.0,0.0,16.0,0.0,22.5,3.0,Pakistan
24124,App development,Web Development,Other,0.0,2.0,0.0,4.0,0.0,65.0,35.0,United States
24126,App development,Web Development,"Shopify, JavaScript",1.0,2.0,9.90353755128617,16.0,3.367295829986474,52.5,8.0,United States
24128,E-commerce Platforms,Web Development,"Shopify, Other",0.0,2.0,0.0,4.0,0.0,19.0,18.0,Canada
24129,Web Development,WordPress Development,"PHP, WordPress",0.0,2.0,0.0,16.0,0.0,22.5,3.0,Pakistan
24130,API Development,Programming Languages,"Azure, SQL, Other",0.0,2.0,0.0,4.0,0.0,4.5,13.0,Saudi Arabia
24131,3d design,Web Development,"JavaScript, Other",0.0,2.0,0.0,12.0,0.0,22.5,3.0,Pakistan
24132,Web Development,CSS,"PHP, WordPress, Other",1.0,2.0,5.303304908059076,16.0,1.0986122886681098,37.0,13.0,Malaysia
24134,Brand development,Web Development,"Webflow, Other",1.0,2.0,9.210440366976517,8.0,3.091042453358316,22.5,35.0,Argentina
24135,CRM and Marketing,CRM and Marketing,"Salesforce, Other",1.0,2.0,0.0,16.0,0.0,22.5,8.0,Belgium
24137,E-commerce Platforms,Web Development,Shopify,1.0,2.0,6.90875477931522,12.0,1.3862943611198906,12.5,8.0,United States
24138,CRM and Marketing Tools,API Development,"Python, Other",1.0,2.0,7.601402334583733,16.0,1.6094379124341003,12.5,35.0,United States
24139,B2b marketing,Web Development,"Shopify, CSS, Other",1.0,2.0,11.002116507732017,16.0,4.110873864173311,20.0,13.0,United States
24141,Back-end development,Web Development,"MongoDB, React, Node.js, Other",1.0,2.0,9.90353755128617,16.0,4.290459441148391,4.0,35.0,United States
24145,App development,Mobile Development,Flutter,0.0,2.0,0.0,16.0,0.0,22.5,18.0,Pakistan
24146,Business applications development,Web Development,"PHP, WordPress, MySQL, HTML, CSS, JavaScript, Other",0.0,2.0,0.0,16.0,0.0,22.5,35.0,Pakistan
24147,API Development,Web Development,"Shopify, Other",0.0,2.0,0.0,12.0,0.0,22.5,13.0,Pakistan
24149,App development,Web Development,"SQL Server, Flutter, Firebase, Other",0.0,2.0,0.0,12.0,0.0,42.5,3.0,United States
24151,Api development,Adobe PDF,"Azure, SQL",1.0,2.0,6.803505257608338,16.0,1.0986122886681098,15.0,13.0,United States
24152,Branding & Marketing,Web Development,"WordPress, BigCommerce, Other",1.0,2.0,10.596659732783579,16.0,3.9889840465642745,25.5,35.0,United States
24153,Mobile Development,Mobile Development,"Swift, Kotlin, MySQL, Firebase, Other",1.0,2.0,11.51293546492023,16.0,4.0943445622221,77.5,8.0,United States
24155,SEO,Content Strategy,"Google Analytics, SEMrush",1.0,2.0,10.308985993422082,16.0,3.2188758248682006,35.0,35.0,Norway
24157,Magento,Magento,"Magento, RESTful API",1.0,2.0,0.0,12.0,0.0,75.0,35.0,United States
24158,Business Development,API Development,"Python, Other",1.0,2.0,5.303304908059076,8.0,0.0,30.0,35.0,Lebanon
24159,Branding & Marketing,Web Development,"HTML, Other",0.0,2.0,0.0,16.0,0.0,12.0,8.0,India
24160,E-commerce Platforms,Web Development,"HTML, CSS, JavaScript",1.0,2.0,8.699681400989514,16.0,1.6094379124341003,45.0,35.0,United States
24162,App development,Web Development,"JavaScript, Node.js, React, MongoDB",0.0,2.0,0.0,12.0,0.0,25.0,35.0,United Kingdom
24164,Computer Vision,Machine Learning,"Python, TensorFlow, Other",1.0,2.0,6.803505257608338,16.0,1.3862943611198906,27.5,50.0,United States
24165,Branding & marketing,Web Development,"Shopify, Other",1.0,2.0,5.303304908059076,16.0,0.0,40.0,13.0,United States
24168,Back-end development,Web Development,"PHP, Other",1.0,2.0,5.303304908059076,16.0,1.0986122886681098,22.5,8.0,Pakistan
24170,Big data,Cloud Platforms,"Azure, Other",0.0,2.0,0.0,4.0,0.0,40.0,35.0,Netherlands
24171,Web Development,React,JavaScript,1.0,2.0,5.993961427306569,16.0,0.0,80.0,50.0,United States
24173,API Development,Web Development,"RESTful API, Postman, JavaScript, Node.js",0.0,2.0,0.0,12.0,0.0,40.0,50.0,Canada
24174,Web Development,Web Development,"HTML, CSS",1.0,2.0,4.51085950651685,16.0,0.6931471805599453,60.0,3.0,United States
24176,E-commerce Platforms,Web Development,"WordPress, PHP, WooCommerce, Other",0.0,2.0,0.0,16.0,0.0,17.5,8.0,Pakistan
24180,Web Development,PHP,"Vue.js, MySQL, Git, Other",1.0,2.0,6.90875477931522,8.0,0.0,25.0,13.0,United Kingdom
24182,Branding & Marketing,Web Development,Shopify,1.0,2.0,5.707110264748875,16.0,1.0986122886681098,40.0,50.0,United States
24183,Brand development,Web Development,"WordPress, PHP, Other",1.0,2.0,11.51293546492023,16.0,4.23410650459726,30.0,50.0,United States
24184,Customer Service,Social Media and Marketing,Other,1.0,2.0,9.90353755128617,16.0,3.258096538021482,30.0,50.0,United States
24186,,,Other,1.0,2.0,8.987321812850125,8.0,2.9444389791664403,10.0,13.0,Australia
24188,Brand development,Web Development,"Wix, Other",1.0,2.0,6.90875477931522,16.0,0.6931471805599453,7.5,35.0,Puerto Rico
24189,3d design,Web Development,"HTML, CSS",0.0,2.0,0.0,16.0,0.0,37.0,13.0,United States
24190,C++,Programming Languages,"C++, Git",0.0,2.0,0.0,12.0,0.0,15.0,3.0,Pakistan
24196,Branding & Marketing,E-commerce Platforms,Other,0.0,2.0,0.0,4.0,0.0,47.5,8.0,United States
24197,Brand marketing,Web Development,"HTML, CSS, JavaScript",1.0,2.0,9.90353755128617,16.0,0.0,22.5,50.0,United States
24201,Programming Languages,Web Development,"C++, Go, Other",1.0,2.0,11.51293546492023,16.0,6.018593214496234,24.5,3.0,United States
24202,Web Development,React,Other,1.0,2.0,11.51293546492023,16.0,5.459585514144159,20.0,13.0,United States
24203,Branding & Marketing,Web Development,"WordPress, WooCommerce, Other",1.0,2.0,11.51293546492023,16.0,3.970291913552122,40.0,50.0,United States
24204,Web Development,Web Development,"HTML, CSS, Shopify",1.0,2.0,8.006700845440367,16.0,2.772588722239781,17.5,18.0,Pakistan
24205,Web Development,Web Development,"PHP, MySQL, JavaScript",0.0,2.0,0.0,4.0,0.0,22.5,35.0,United States
24206,API Development,Programming Languages,Other,1.0,2.0,11.51293546492023,16.0,4.189654742026425,22.5,50.0,United States
24209,Algorithm development,Programming Languages,"MATLAB, Python, Other",1.0,2.0,10.308985993422082,16.0,3.2188758248682006,34.5,50.0,Norway
24210,Brand development,Web Development,"WordPress, PHP, Java, SQL",1.0,2.0,0.0,16.0,0.0,30.0,50.0,Spain
24211,Branding & Marketing,Web Development,"HTML, CSS, JavaScript, PHP",0.0,2.0,0.0,12.0,0.0,43.0,13.0,Canada
24214,Blockchain development,Web Development,"HTML, CSS, JavaScript, Other",0.0,2.0,0.0,12.0,0.0,87.5,3.0,United States
24215,Web Development,Problem Solving,"HTML, CSS, JavaScript",1.0,2.0,8.699681400989514,8.0,2.1972245773362196,58.0,13.0,United States
24219,Branding & marketing,API Development,"Python, JavaScript",1.0,2.0,8.853808274977197,16.0,2.4849066497880004,7.5,35.0,Romania
24220,Algorithm development,Reverse Engineering,Java,0.0,2.0,0.0,16.0,0.0,11.5,8.0,United States
24225,Brand Development,Social Media and Marketing,YouTube,0.0,2.0,0.0,16.0,0.0,40.0,18.0,United States
24228,Branding & marketing,Web Development,"React, Node.js, TypeScript, Other",1.0,2.0,6.90875477931522,16.0,0.0,16.5,50.0,United States
24229,BI and Analytics,Data Engineering,"Power BI, SQL, Other",1.0,2.0,9.90353755128617,12.0,3.4339872044851463,21.5,18.0,United States
24230,"Branding & Marketing,","Web Development,","WordPress, PHP",0.0,2.0,0.0,12.0,0.0,10.0,8.0,United States
24233,Api development,Back-end development,"Node.js, AWS, Firebase Realtime Database, Twilio, Other",0.0,2.0,0.0,4.0,0.0,79.5,50.0,United States
24235,Blockchain development,Programming Languages,"JavaScript, Python, Other",0.0,2.0,0.0,12.0,0.0,87.5,13.0,United States
24236,Gaming,Web Development,"React, Node.js, AWS, PostgreSQL, Other",0.0,2.0,0.0,12.0,0.0,22.5,8.0,Serbia
24237,Web Development,Python,"Django, Flask, HTML, CSS, JavaScript, React, Angular, SQL, Git, Other",1.0,2.0,6.90875477931522,16.0,0.0,60.5,8.0,Germany
24241,Api development,Web Development,"JavaScript, Python, Node.js, API Development",0.0,2.0,0.0,12.0,0.0,20.0,8.0,Pakistan
24242,Blockchain development,BI and Analytics,"Ethereum, Solidity, Python",1.0,2.0,8.699681400989514,8.0,3.295836866004329,22.5,35.0,United States
24244,Business applications development,Automation,"Python, SQL",1.0,2.0,8.006700845440367,16.0,0.0,18.5,35.0,United States
24245,E-commerce Platforms,Web Development,"HTML, JavaScript, Other",1.0,2.0,4.394449154672439,16.0,1.9459101490553132,5.0,8.0,India
24249,B2b marketing,CRM and Marketing Tools,Other,1.0,2.0,0.0,16.0,0.0,22.5,35.0,Serbia
24254,App Development,Web Development,"JavaScript, Other",0.0,2.0,0.0,4.0,0.0,22.5,35.0,United States
24257,Branding & Marketing,Web Development,"Shopify, JavaScript",1.0,2.0,8.853808274977197,16.0,2.4849066497880004,7.5,35.0,Romania
24258,Api Development,"Database, VoIP","SQL, Other",1.0,2.0,10.819798284210286,12.0,2.5649493574615367,52.5,50.0,United States
24259,CRM and Marketing Tools,Web Development,"JavaScript, HTML, CSS",1.0,2.0,6.90875477931522,16.0,1.791759469228055,10.0,50.0,United States
24263,Business development,CRM and Marketing Tools,"Google APIs, Other",0.0,2.0,0.0,12.0,0.0,15.5,8.0,Bangladesh
24264,Branding & Marketing,Web Development,"HTML, CSS, JavaScript, Other",1.0,2.0,5.993961427306569,16.0,0.0,19.0,50.0,United States
24265,3d art,Web Development,WordPress,1.0,2.0,0.0,8.0,0.0,71.5,13.0,United States
24266,3d modeling,Web Development,"Vue.js, RESTful API",1.0,2.0,6.2166061010848646,8.0,0.0,27.5,50.0,United States
24267,Web Development,WordPress,"Squarespace, WordPress",1.0,2.0,0.0,16.0,0.0,32.5,50.0,Switzerland
24268,Web Development,CMS (Content Management Systems),"WordPress, Other",0.0,2.0,0.0,12.0,0.0,12.5,13.0,Switzerland
24269,Brand Development,E-commerce Platforms,Other,1.0,2.0,9.90353755128617,8.0,1.9459101490553132,52.5,13.0,United States
24270,Branding & Marketing,Web Development,"WordPress, Other",1.0,2.0,11.51293546492023,8.0,5.003946305945459,30.0,35.0,United States
