,Category 1,Category 2,Category 3,Payment_Situation_Payment verified,EX_level_demand,Spent,Connects,Feedback_Num,Job_Cost,Applicants_Num,Client_Country
25034,Algorithm development,APIs and Integrations,"Python, Other",1.0,2.0,6.398594934535208,12.0,0.6931471805599453,240.0,3.0,India
25037,E-commerce Platforms,API Development,"Python, RESTful API",0.0,2.0,0.0,12.0,0.0,1200.0,8.0,Pakistan
25038,Web Development,Full-stack Development,"JavaScript, HTML, CSS, React, Node.js",1.0,2.0,6.90875477931522,12.0,2.0794415416798357,160.0,35.0,Ukraine
25039,Web Development,Front-end Development,"HTML, CSS",1.0,2.0,8.006700845440367,12.0,3.6109179126442243,50.0,3.0,Pakistan
25044,Android developer,Mobile Development,"Kotlin, Swift, Other",1.0,2.0,4.110873864173311,8.0,1.3862943611198906,5.0,35.0,Vietnam
25047,Api Development,Web Development,"PHP, Other",1.0,2.0,6.2166061010848646,8.0,3.091042453358316,5.0,8.0,Turkey
25054,Web Development,Full-stack Development,"MongoDB, React, Node.JS, Typescript, AWS, Other",1.0,2.0,9.90353755128617,16.0,1.3862943611198906,800.0,18.0,India
25055,SharePoint Administration,Web Development,"SQL server, JavaScript, Other",1.0,2.0,8.699681400989514,12.0,2.4849066497880004,200.0,18.0,Taiwan
25056,BI and Analytics,Data Engineering,Power BI,1.0,2.0,6.68586094706836,16.0,0.0,2700.0,50.0,United States
25058,BI and Analytics,Data Engineering,"JavaScript, CSS, Other",1.0,2.0,6.90875477931522,12.0,1.6094379124341003,100.0,50.0,India
25060,Back-end development,Web Development,"C#, TypeScript, Angular, Node.js, Azure, Git, GitLab, Other",1.0,2.0,7.601402334583733,8.0,3.871201010907891,20.0,35.0,Japan
25061,Algorithm development,Artificial Intelligence,Other,0.0,2.0,0.0,8.0,0.0,50.0,3.0,Pakistan
25063,Web Development,WordPress,"PHP, WooCommerce, Other",1.0,2.0,7.601402334583733,16.0,2.302585092994046,1200.0,35.0,Croatia
25065,Branding & Marketing,Web Development,"HTML, CSS, JavaScript, Bootstrap",0.0,2.0,0.0,8.0,0.0,100.0,8.0,Greece
25066,App development,Web Development,"Stripe API, Other",0.0,2.0,0.0,8.0,0.0,5.0,3.0,India
25067,Programming Languages,Embedded Systems,"C++, Git, Other",1.0,2.0,8.853808274977197,12.0,4.59511985013459,400.0,35.0,Egypt
25068,Back-end development,Web Development,"C#, SQL Server, HTML, CSS, Bootstrap, Other",1.0,2.0,0.0,12.0,0.0,300.0,18.0,United States
25069,Algorithm development,Programming Languages,"Java, C#",1.0,2.0,0.0,16.0,0.0,2000.0,8.0,India
25071,App development,Mobile Development,"Android, iOS, Firebase",1.0,2.0,7.601402334583733,8.0,2.995732273553991,25.0,35.0,India
25072,App development,E-commerce Platforms,Magento,1.0,2.0,4.61512051684126,12.0,0.6931471805599453,50.0,3.0,United States
25073,3d game art,Game Development,Other,0.0,2.0,0.0,4.0,0.0,22.0,3.0,India
25074,Agile Software Development,Mobile Development,"React Native, Node.js, Git, AWS, PostgreSQL, GitHub, Other",1.0,2.0,10.308985993422082,12.0,4.890349128221754,50.0,3.0,South Africa
25075,Cybersecurity,Web Development,"WordPress, Other",1.0,2.0,1.791759469228055,8.0,0.6931471805599453,40.0,3.0,Turkey
25076,Data Engineering,Python,"AWS, Docker, SQL, Git",1.0,2.0,9.210440366976517,16.0,4.442651256490317,700.0,18.0,India
25077,Business development,Web Development,WordPress,1.0,2.0,4.61512051684126,12.0,0.0,50.0,35.0,Serbia
25078,App development,Web Development,"JavaScript, Python, API Development",0.0,2.0,0.0,16.0,0.0,851.0,8.0,India
25079,App development,Web Development,"Python, Flask",1.0,2.0,8.006700845440367,8.0,0.6931471805599453,24.0,35.0,India
25082,Api development,API Development,RESTful API,0.0,2.0,0.0,12.0,0.0,150.0,3.0,India
25084,Brand development,Social Media and Marketing,"LinkedIn, Other",0.0,2.0,0.0,8.0,0.0,200.0,8.0,Lithuania
25089,DevOps,Application Development,"Azure, C#, React, Vue.js, Other",1.0,2.0,9.210440366976517,12.0,3.295836866004329,50.0,8.0,Netherlands
25092,App development,Web Development,"WordPress, Other",0.0,2.0,0.0,12.0,0.0,700.0,3.0,India
25094,E-commerce Platforms,Web Development,Shopify,1.0,2.0,6.803505257608338,8.0,3.091042453358316,10.0,50.0,Poland
25095,Affiliate marketing,Web Development,Other,0.0,2.0,0.0,8.0,0.0,300.0,35.0,India
25096,Business development,Market Research,Other,1.0,2.0,0.0,16.0,0.0,1500.0,50.0,United States
25098,Web Development,E-commerce Platforms,"Squarespace, Other",0.0,2.0,0.0,12.0,0.0,2000.0,3.0,Thailand
25099,Business development,Web Development,"API Development, Other",0.0,2.0,0.0,12.0,0.0,1000.0,35.0,Singapore
25102,E-commerce Platforms,Web Development,"Shopify, Other",1.0,2.0,6.90875477931522,16.0,1.0986122886681098,1200.0,8.0,Bangladesh
25104,B2b marketing,Web Development,Other,1.0,2.0,8.699681400989514,12.0,2.70805020110221,150.0,13.0,Australia
25105,Branding & marketing,Web Development,"HTML, CSS, JavaScript",0.0,2.0,0.0,8.0,0.0,25.0,3.0,United Arab Emirates
25106,App development,Web Development,"TypeScript, Node.js, React, Git, Other",1.0,2.0,9.210440366976517,16.0,3.295836866004329,1000.0,50.0,Australia
25107,Web Development,Web Development,"WordPress, PHP, HTML, CSS, JavaScript, Other",0.0,2.0,0.0,8.0,0.0,400.0,18.0,India
25109,B2b marketing,E-commerce Platforms,"Magento, Facebook, Other",0.0,2.0,0.0,4.0,0.0,7.0,8.0,Pakistan
25111,Web Development,React.js and Next.js,"JavaScript, RESTful API, Git, Other",1.0,2.0,10.308985993422082,12.0,4.890349128221754,50.0,8.0,South Africa
25112,App development,Mobile Development,"Swift, iOS, Other",1.0,2.0,8.294299608857235,8.0,5.659482215759621,6.0,18.0,United States
25114,App development,Web Development,"PHP, WordPress, GraphQL, Other",1.0,2.0,6.90875477931522,12.0,2.833213344056216,300.0,8.0,Kenya
25115,App development,Web Development,"Vue.js, API Development, RESTful API, Other",1.0,2.0,8.294299608857235,8.0,5.659482215759621,6.0,13.0,United States
25116,B2b marketing,Web Development,"HTML, CSS, JavaScript, Other",1.0,2.0,8.294299608857235,12.0,1.791759469228055,60.0,3.0,United States
25117,Back-end development,Programming Languages,Other,1.0,2.0,8.699681400989514,12.0,1.3862943611198906,200.0,50.0,Turkey
25123,Android development,Mobile development,"Flutter, iOS, Android",0.0,2.0,0.0,8.0,0.0,500.0,18.0,India
25128,API Development,Programming Languages,"PHP, API Development, Other",1.0,2.0,8.699681400989514,12.0,1.791759469228055,500.0,13.0,Lithuania
25130,Back-end development,Web Development,"C#, PostgreSQL, MongoDB, SQL, AWS, Azure, JavaScript, Docker, Kubernetes, Other",1.0,2.0,0.0,16.0,0.0,800.0,3.0,India
25132,3D Modeling and Animation,Artificial Intelligence,"Unity, C#, Other",1.0,2.0,0.0,16.0,0.0,1400.0,8.0,India
25133,App development,Web Development,GitHub,0.0,2.0,0.0,8.0,0.0,120.0,35.0,India
25134,Brand development,Web Development,"WordPress, CSS, PHP",1.0,2.0,8.987321812850125,12.0,3.970291913552122,200.0,35.0,China
25135,Automation,Shell Scripting,Other,0.0,2.0,0.0,4.0,0.0,34.0,3.0,India
25137,Business development,API Development,"Python, Postman",1.0,2.0,0.0,8.0,0.0,40.0,35.0,United States
25138,E-commerce Platforms,Web Development,Shopify,1.0,2.0,4.110873864173311,16.0,0.6931471805599453,1000.0,13.0,Azerbaijan
25139,Back-end development,Web Development,"Vue.js, Django, Bootstrap, GitHub, Other",1.0,2.0,10.308985993422082,12.0,2.772588722239781,200.0,35.0,India
25143,App development,Mobile Development,"Android, Other",0.0,2.0,0.0,4.0,0.0,10.0,8.0,United States
25145,App Development,Web Development,"WordPress, Other",1.0,2.0,4.394449154672439,8.0,1.0986122886681098,12.0,3.0,India
25146,Branding & Marketing,Web Development,"HTML, CSS, JavaScript, Other",1.0,2.0,5.707110264748875,8.0,2.4849066497880004,45.0,8.0,United States
25148,App development,Web Development,"PHP, MySQL",0.0,2.0,0.0,12.0,0.0,500.0,18.0,Pakistan
25150,Android developer,Mobile Development,"Android, iOS, JavaScript",1.0,2.0,8.517393171418904,8.0,5.003946305945459,10.0,13.0,India
25152,Android app development,Mobile Development,"Android, Java",1.0,2.0,10.308985993422082,8.0,5.6937321388027,10.0,3.0,India
25153,Branding & Marketing,Web Development,"WordPress, PHP",1.0,2.0,8.517393171418904,12.0,2.833213344056216,250.0,50.0,United States
25154,Blockchain development,Web Development,"JavaScript, Other",1.0,2.0,5.993961427306569,8.0,2.9444389791664403,20.0,3.0,India
25157,Bot development,NLP algorithms and techniques,"TensorFlow, PyTorch, Python, Natural Language Processing",0.0,2.0,0.0,12.0,0.0,5000.0,50.0,United States
25159,App development,Mobile Development,"Flutter, iOS, Android",1.0,2.0,10.596659732783579,16.0,4.736198448394496,750.0,35.0,United States
25160,App development,Web Development,"JavaScript, HTML, CSS, PHP",1.0,2.0,10.819798284210286,12.0,2.5649493574615367,450.0,35.0,United States
25162,App development,"iOS, Firebase","Firebase, Other",0.0,2.0,0.0,16.0,0.0,1445.0,8.0,India
25163,"Cloud Platforms,","DevOps and CI/CD,","AWS, Terraform, Git, Jenkins",0.0,2.0,0.0,8.0,0.0,115.0,13.0,United States
25164,Blockchain development,Security,"Solidity, JavaScript",1.0,2.0,4.61512051684126,16.0,0.0,2000.0,35.0,United Kingdom
25167,Branding & Marketing,Web Development,Shopify,0.0,2.0,0.0,8.0,0.0,70.0,13.0,Pakistan
25168,Branding & Marketing,Web Development,"WooCommerce, Other",1.0,2.0,4.394449154672439,8.0,4.406719247264253,40.0,8.0,United States
25169,App Development,Mobile Development,"Android, Java, Other",1.0,2.0,0.0,8.0,0.0,12.0,35.0,United States
25170,E-commerce Platforms,Web Development,"Shopify, API Development, Other",0.0,2.0,0.0,8.0,0.0,20.0,8.0,Pakistan
25171,Mobile Development,Flutter,"Node.js, MongoDB, MySQL, Other",0.0,2.0,0.0,4.0,0.0,10.0,3.0,India
25173,Api development,Web Development,"JavaScript, Node.js, MongoDB, Other",0.0,2.0,0.0,12.0,0.0,299.0,3.0,India
25174,Angular,Frontend Development,"TypeScript, Angular",0.0,2.0,0.0,12.0,0.0,2000.0,35.0,Ecuador
25175,API Development,Web Development,Other,0.0,2.0,0.0,8.0,0.0,80.0,3.0,Canada
25178,App development,Web Development,Other,1.0,2.0,8.517393171418904,12.0,4.219507705176107,100.0,18.0,Turkey
25179,3D Modeling,"3D Modeling, Texturing","Blender, Other",1.0,2.0,0.0,16.0,0.0,2000.0,50.0,New Zealand
25181,API Development,Data Engineering,Other,1.0,2.0,4.394449154672439,16.0,2.0794415416798357,1000.0,3.0,Canada
25182,Android app development,Marketing,"Android, Other",1.0,2.0,8.987321812850125,16.0,2.1972245773362196,2000.0,18.0,India
25183,Web Development,CMS Development,Other,1.0,2.0,6.55250788703459,12.0,0.0,250.0,3.0,United States
25184,Content Marketing,Web Development,"HTML, CSS",1.0,2.0,3.044522437723423,8.0,0.6931471805599453,12.0,3.0,India
25187,WordPress Development,,Other,0.0,2.0,0.0,8.0,0.0,120.0,8.0,India
25188,Back-end development,Web Development,"C#, Other",1.0,2.0,6.90875477931522,16.0,1.6094379124341003,5000.0,50.0,United States
25190,App development,Android app development,Other,1.0,2.0,0.0,16.0,0.0,1400.0,35.0,India
25192,App development,APIs and Integrations,"iOS, API Development, Other",1.0,2.0,0.0,8.0,0.0,12.0,3.0,India
25196,Back-end Development,Node.js,"API Development, JavaScript, Other",1.0,2.0,0.0,12.0,0.0,200.0,50.0,United Kingdom
25198,Api development,Back-end development,"Android, API Development, Postman, Other",0.0,2.0,0.0,16.0,0.0,1000.0,13.0,India
25199,App development,Web Development,Other,1.0,2.0,0.0,12.0,0.0,300.0,8.0,United States
25200,Programming Languages,Web Development,"Python, Django, Docker, AWS, MySQL, PostgreSQL",1.0,2.0,8.987321812850125,12.0,4.204692619390966,70.0,13.0,United States
25208,E-commerce Platforms,Web Development,Other,0.0,2.0,0.0,12.0,0.0,3500.0,13.0,Switzerland
25209,App development,Web Development,"WordPress, Other",1.0,2.0,6.398594934535208,12.0,0.6931471805599453,240.0,8.0,India
25213,App development,Cloud Platforms,Google Cloud Platform,0.0,2.0,0.0,12.0,0.0,700.0,35.0,United States
25214,Web Development,React,"JavaScript, React, API Development",1.0,2.0,5.707110264748875,8.0,1.0986122886681098,30.0,3.0,India
25215,API Development,Web Development,"React, JavaScript, Other",1.0,2.0,0.0,8.0,0.0,35.0,3.0,India
25216,Business development,Data Engineering,"SQL, MySQL",0.0,2.0,0.0,12.0,0.0,5000.0,35.0,United States
25219,App development,Web Development,"HTML, CSS, JavaScript, PHP",1.0,2.0,0.0,12.0,0.0,75.0,8.0,United States
25220,B2b marketing,Data Engineering,"SQL, Python, Other",0.0,2.0,0.0,16.0,0.0,5000.0,35.0,United States
25221,Ai mobile app development,Artificial Intelligence,Python,0.0,2.0,0.0,8.0,0.0,200.0,8.0,Bangladesh
25224,B2C Marketing,E-commerce Platforms,"Shopify, Google Analytics",1.0,2.0,0.0,8.0,0.0,35.0,3.0,India
25225,App development,Mobile Development,"Android, Other",1.0,2.0,5.303304908059076,8.0,2.302585092994046,30.0,35.0,India
25226,Brand Development,Web Development,GitHub,0.0,2.0,0.0,8.0,0.0,50.0,18.0,India
25227,Web Development,Web Development,WordPress,1.0,2.0,6.398594934535208,8.0,1.3862943611198906,15.0,3.0,India
25230,Branding & Marketing,Web Development,Shopify,1.0,2.0,8.517393171418904,16.0,1.9459101490553132,1000.0,50.0,United States
25232,Web Development,Web Development,"WordPress, WooCommerce, PHP, JavaScript, Other",1.0,2.0,11.002116507732017,12.0,5.049856007249537,500.0,35.0,United States
25235,Mobile Development,Web Development,"React, React Native, Other",1.0,2.0,4.61512051684126,16.0,0.6931471805599453,700.0,35.0,United States
25236,Web Development,E-commerce Platforms,"WordPress, WooCommerce",0.0,2.0,0.0,8.0,0.0,80.0,8.0,Hong Kong
25237,Blockchain development,Blockchain and Crypto,"Solidity, Other",1.0,2.0,8.987321812850125,16.0,2.302585092994046,1200.0,50.0,United Kingdom
25240,Data Engineering,Database,"SQL, PostgreSQL",1.0,2.0,8.006700845440367,16.0,2.772588722239781,1000.0,35.0,China
25241,AI mobile app development,Web Development,"PostgreSQL, Other",1.0,2.0,10.819798284210286,12.0,2.4849066497880004,150.0,50.0,United States
25244,App Development,Mobile Development,"Flutter, Android, iOS",0.0,2.0,0.0,12.0,0.0,2000.0,35.0,Ireland
25245,App development,Web Development,"Excel, Other",0.0,2.0,0.0,8.0,0.0,150.0,18.0,United States
25246,App development,Data Engineering,"Python, Other",1.0,2.0,1.791759469228055,8.0,0.6931471805599453,10.0,8.0,United States
25250,Branding & Marketing,Web Development,"WordPress, Other",1.0,2.0,0.0,16.0,0.0,4000.0,35.0,United Kingdom
25251,Algorithm development,Performance Tuning,"Java, Other",1.0,2.0,8.294299608857235,16.0,1.9459101490553132,7777.0,50.0,United Kingdom
25252,Branding & Marketing,Web Development,"WordPress, PHP, Other",0.0,2.0,0.0,8.0,0.0,20.0,18.0,Pakistan
25253,"Back-end development,","Web Development,","Django, Python, HTML, CSS, JavaScript",0.0,2.0,0.0,12.0,0.0,2000.0,8.0,United States
25256,Web Development,Web Development,"HTML, CSS, JavaScript",0.0,2.0,0.0,8.0,0.0,400.0,8.0,United States
25257,Web Development,WordPress Development,"CSS, JavaScript, PHP, SQL, Zapier",0.0,2.0,0.0,16.0,0.0,4000.0,35.0,United States
25258,,Mobile Development,"React Native, Node.js, Git, AWS",0.0,2.0,0.0,8.0,0.0,5.0,13.0,India
25262,Branding & Marketing,E-commerce Platforms,Shopify,0.0,2.0,0.0,8.0,0.0,500.0,18.0,United States
25267,Web Development,Web Development,"WordPress, Other",1.0,2.0,0.0,12.0,0.0,100.0,8.0,United States
25269,Branding & Marketing,E-commerce Platforms,"Shopify, WooCommerce, Magento",0.0,2.0,0.0,4.0,0.0,20.0,18.0,Pakistan
25270,Web Development,Web Development,Other,1.0,2.0,9.210440366976517,16.0,2.0794415416798357,5000.0,50.0,United States
25272,E-commerce Platforms,SEO,Other,0.0,2.0,0.0,4.0,0.0,15.0,13.0,Lithuania
25274,3d architectural rendering,Web Development,"HTML, CSS, JavaScript",1.0,2.0,8.699681400989514,12.0,3.9318256327243257,300.0,18.0,United States
25275,App development,Mobile Development,"Android, iOS, Other",1.0,2.0,5.993961427306569,8.0,2.0794415416798357,25.0,18.0,United States
25276,App development,Web Development,"JavaScript, Other",0.0,2.0,0.0,8.0,0.0,100.0,8.0,Uganda
25277,Web Development,React.js,"JavaScript, TypeScript, RESTful API, Git, Docker, PHP, WordPress, Node.js, React Native, Other",1.0,2.0,2.1972245773362196,8.0,0.6931471805599453,35.0,3.0,India
25280,3d design,3D Modeling and Animation,Other,0.0,2.0,0.0,12.0,0.0,150.0,8.0,Thailand
25285,Bot development,APIs and Integrations,"Stripe API, Other",1.0,2.0,11.51293546492023,16.0,3.7612001156935624,1000.0,50.0,United States
25286,3d clothing design,Web Development,Other,1.0,2.0,9.90353755128617,16.0,3.2188758248682006,1000.0,13.0,Australia
25287,E-commerce Platforms,API Development,"Shopify, API Development",1.0,2.0,5.707110264748875,12.0,0.0,400.0,18.0,United States
25288,Branding & Marketing,Web Development,"HTML, CSS, JavaScript, WordPress",1.0,2.0,8.699681400989514,12.0,4.204692619390966,500.0,35.0,Netherlands
25289,App development,Mobile Development,"Flutter, Firebase, Other",1.0,2.0,0.0,8.0,0.0,200.0,18.0,United States
25290,Branding & Marketing,Web Development,"WordPress, Other",0.0,2.0,0.0,8.0,0.0,70.0,8.0,India
25292,Mobile Development,Cross-platform development,"Swift, Java, Kotlin, React Native, Flutter, Firebase, Other",1.0,2.0,9.90353755128617,16.0,4.1588830833596715,1500.0,35.0,United States
25309,Testing,Testing,Other,1.0,2.0,3.4339872044851463,12.0,1.0986122886681098,200.0,50.0,Tunisia
25314,App development,,Other,0.0,2.0,0.0,8.0,0.0,400.0,8.0,United States
25316,Customer service,Project Management,Other,0.0,2.0,0.0,8.0,0.0,400.0,3.0,Colombia
25321,Blockchain Development,Blockchain and Crypto,"NFT, Solidity, Ethereum, Bitcoin",1.0,2.0,0.0,12.0,0.0,300.0,3.0,United States
25322,E-commerce Platforms,CRM and Marketing Tools,"Shopify, Other",1.0,2.0,0.0,12.0,0.0,50.0,13.0,United States
25324,E-commerce Platforms,API Development,"Django, Flutter",0.0,2.0,0.0,12.0,0.0,100.0,8.0,Australia
25326,Branding & Marketing,Web Development,"Shopify, Webflow",1.0,2.0,6.2166061010848646,12.0,3.8918202981106265,70.0,35.0,India
25327,E-commerce Platforms,Web Development,"Magento, PHP",0.0,2.0,0.0,8.0,0.0,100.0,8.0,United States
25329,Web Development,PHP,"WordPress, HTML, CSS, JavaScript, SQL, Bootstrap, MySQL",1.0,2.0,7.601402334583733,12.0,3.6109179126442243,50.0,35.0,United States
25333,Blockchain development,Web Development,"Python, Other",0.0,2.0,0.0,8.0,0.0,50.0,13.0,United States
25334,Branding & marketing,Web Development,"CSS, Other",0.0,2.0,0.0,8.0,0.0,300.0,18.0,Canada
25335,App development,Mobile Development,"iOS, Android, Swift, Kotlin",0.0,2.0,0.0,16.0,0.0,5000.0,13.0,United States
25338,Databases,Database Management,"SQL, MySQL",1.0,2.0,9.210440366976517,12.0,0.6931471805599453,200.0,50.0,United States
25340,Brand development,API Development,"Google APIs, Postman",0.0,2.0,0.0,8.0,0.0,25.0,35.0,United States
25341,Documentation,Technical Writing,Other,1.0,2.0,8.294299608857235,8.0,3.970291913552122,35.0,3.0,United States
25344,Branding & Marketing,Web Development,"HTML, CSS, WordPress, Other",1.0,2.0,8.517393171418904,12.0,3.8066624897703196,250.0,3.0,India
25346,Back-end development,Mobile Development,"Flutter, PHP, Other",1.0,2.0,5.707110264748875,12.0,2.1972245773362196,50.0,8.0,Pakistan
25348,App development,API Development,"Stripe API, Postman",0.0,2.0,0.0,8.0,0.0,487.0,13.0,India
25351,App Development,Mobile Development,"Swift, Other",0.0,2.0,0.0,12.0,0.0,400.0,18.0,United States
25352,Branding & Marketing,Web Development,"HTML, Other",0.0,2.0,0.0,8.0,0.0,400.0,3.0,United States
25355,Back-end Development,Programming Languages,Java,1.0,2.0,5.707110264748875,12.0,1.791759469228055,180.0,35.0,Bahrain
25356,App development,Web Development,"HTML, CSS, JavaScript, Node.js, MongoDB, React, Other",1.0,2.0,8.853808274977197,8.0,3.58351893845611,10.0,3.0,United States
