Payment_type_Hourly,Payment_Situation_Payment verified,EX_level_demand,Spent,Connects,Feedback_Num,Job_Cost,Hourly_Rate,Applicants_Num,Category,Client_Country
1,1,2,11.40757606,12,5.220355825,,30.0,50,React & Frontend Development,Belgium
0,1,2,9.210440367,12,2.302585093,1260.0,,18,Salesforce & CRM Development,Kuwait
1,1,2,6.908754779,12,2.397895273,,30.0,50,Frontend & WordPress Development,United Kingdom
1,0,2,0.0,2,0.0,,15.0,13,Android & Mobile App Development,India
1,1,2,4.615120517,12,0.0,,10.0,13,Full-Stack Development,United Kingdom
1,0,2,5.303304908,4,2.079441542,,17.5,35,Frontend & WordPress Development,Finland
0,0,1,0.0,4,0.0,250.0,,3,Full-Stack Development,India
1,1,2,10.81979828,2,4.812184355,,12.5,50,Frontend & WordPress Development,United Arab Emirates
0,1,2,9.105090961,8,5.283203729,80.0,,8,Android & Mobile App Development,Georgia
1,1,2,11.00211651,4,4.356708827,,11.5,3,Frontend Branding Development,Israel
1,1,2,8.294299609,4,3.555348061,,17.5,3,RESTful API Development,India
1,0,0,0.0,8,0.0,,62.0,8,Testing & Automation,United States
0,1,0,11.00211651,8,3.135494216,200.0,,8,API & Data Engineering,Australia
1,0,2,0.0,12,0.0,,38.5,13,Algorithm & Backend Programming,Canada
0,1,2,5.707110265,12,0.693147181,5000.0,,35,Frontend Branding Development,Malaysia
0,1,2,3.713572067,4,0.0,10.0,,18,Web & Branding Development,India
0,1,1,2.302585093,8,0.693147181,50.0,,8,Android App Development,India
1,0,2,0.0,8,0.0,,22.5,35,Android & Mobile App Development,Greece
0,1,1,4.394449155,8,4.219507705,150.0,,35,Backend Development,United States
1,1,1,5.303304908,12,0.693147181,,30.0,50,React & Frontend Development,United Kingdom
0,1,2,6.398594935,12,1.386294361,1000.0,,50,Android & Mobile App Development,India
1,0,2,0.0,4,0.0,,11.5,8,E-commerce & WordPress Development,Italy
0,0,1,0.0,2,0.0,25.0,,3,Big Data & Business Analytics,India
1,1,2,9.210440367,12,1.945910149,,45.0,35,Android & Mobile App Development,Israel
1,0,2,0.0,2,0.0,,49.5,13,Testing & Automation,United States
0,1,2,4.615120517,8,0.693147181,100.0,,8,API & Data Engineering,Saudi Arabia
1,1,2,9.903537551,12,4.418840608,,20.0,35,E-commerce Marketing & Platforms,United States
0,1,2,8.853808275,12,3.091042453,890.0,,8,Web & Branding Development,Israel
0,1,2,9.210440367,8,3.465735903,100.0,,3,Full-Stack Development,United Kingdom
1,1,1,0.0,12,0.0,,7.5,13,Full-Stack Development,Pakistan
1,1,2,9.903537551,12,4.394449155,,32.5,8,Marketing Automation & CRM,Israel
0,1,2,0.0,4,0.0,5.0,,18,Android Development,United Kingdom
0,1,2,5.707110265,12,1.386294361,700.0,,50,Full-Stack Development,Palestinian Territories
0,0,1,0.0,4,0.0,300.0,,8,API Integration & Development,Jordan
1,1,2,7.601402335,12,2.302585093,,36.0,50,Full-Stack Development,Estonia
0,1,1,6.398594935,4,3.526360525,20.0,,50,WordPress & Web Development,United States
1,0,1,0.0,8,0.0,,7.5,35,Programming Languages & Web Development,Bangladesh
1,1,1,3.044522438,12,0.693147181,,40.0,18,Algorithm & Backend Programming,India
1,0,1,0.0,12,0.0,,15.0,35,Backend Development,India
1,1,2,10.59665973,4,3.33220451,,22.5,35,Full-Stack Development,Israel
1,1,1,11.28979441,12,4.820281566,,4.0,35,WordPress & Web Development,India
0,0,2,0.0,4,0.0,300.0,,50,Frontend & WordPress Development,United Arab Emirates
1,1,0,5.707110265,4,1.609437912,,36.0,8,API Integration & Development,India
1,0,0,0.0,8,0.0,,22.5,3,DevOps & Cloud Platforms,India
1,1,2,11.00211651,12,2.944438979,,30.0,50,Blockchain & Smart Contracts,United States
0,0,2,0.0,2,0.0,40.0,,8,Android & Mobile App Development,India
1,1,2,8.006700845,12,3.526360525,,9.0,50,Android & Mobile App Development,India
0,1,0,2.397895273,8,1.098612289,50.0,,35,WordPress & Web Development,United Kingdom
0,1,2,9.903537551,4,5.407171771,40.0,,18,Business Strategy & Development,Canada
1,1,1,6.803505258,12,1.791759469,,10.0,3,Web Design & Development,India
1,1,2,7.601402335,12,0.0,,30.0,50,E-commerce Marketing & Platforms,Italy
0,1,2,0.0,4,0.0,20.0,,8,Android & Mobile App Development,India
0,0,0,0.0,8,0.0,1000.0,,8,RESTful API Development,India
1,0,1,0.0,8,0.0,,35.0,3,Graphic Design & Illustration,India
1,1,2,4.394449155,4,0.0,,22.5,35,Algorithm & Backend Programming,Singapore
0,0,1,0.0,8,0.0,88.0,,3,Android & Mobile App Development,China
0,0,1,0.0,8,0.0,1000.0,,3,Algorithm & Backend Programming,China
1,1,0,0.0,12,0.0,,25.0,50,Backend Development,Italy
0,0,0,0.0,8,0.0,2000.0,,50,API & Data Engineering,Indonesia
0,1,2,7.601402335,8,2.397895273,100.0,,3,Android & Mobile App Development,Ukraine
0,0,1,0.0,8,0.0,10000.0,,50,Android & Mobile App Development,Sweden
1,1,1,0.0,12,0.0,,44.0,3,E-commerce Marketing & Platforms,Israel
1,1,2,6.803505258,4,1.098612289,,11.5,3,Project Management & Skills,United States
1,1,1,0.0,12,0.0,,53.5,8,DevOps & Cloud Platforms,Israel
1,1,0,0.0,12,0.0,,15.0,35,Full-Stack Development,United States
1,1,2,6.685860947,12,1.609437912,,17.5,35,Shopify & E-commerce Marketing,United States
0,1,2,8.699681401,8,3.583518938,50.0,,50,Web Design & Development,United Kingdom
1,0,2,0.0,8,0.0,,25.5,8,API & Data Engineering,India
1,0,1,0.0,12,0.0,,12.5,13,Web Design & Development,India
0,1,2,6.908754779,8,1.386294361,300.0,,18,Android & Mobile App Development,Canada
1,1,2,1.791759469,4,0.0,,19.5,35,WordPress & Web Development,Germany
1,1,1,8.006700845,12,3.931825633,,30.0,35,Android & Mobile App Development,Croatia
0,1,1,9.105090961,8,1.945910149,300.0,,35,E-commerce Marketing & Platforms,United States
1,1,2,4.615120517,12,0.693147181,,36.5,13,Frontend & WordPress Development,Italy
1,0,2,0.0,8,0.0,,4.0,8,Shopify & E-commerce Marketing,Israel
0,1,0,6.398594935,4,3.044522438,20.0,,35,Programming Languages & Web Development,India
1,1,2,5.993961427,12,0.0,,12.5,35,E-commerce Marketing & Platforms,Australia
1,1,2,8.699681401,12,2.564949357,,11.0,35,Shopify & E-commerce Marketing,China
0,1,2,4.394449155,4,1.098612289,12.0,,3,Android Development,India
1,1,0,0.0,12,0.0,,55.0,3,Big Data & Business Analytics,Israel
0,1,1,9.210440367,4,4.234106505,20.0,,35,Algorithm & Backend Programming,Malaysia
1,1,2,10.30898599,4,4.753590191,,22.5,50,Android App Development,India
1,0,1,0.0,8,0.0,,22.0,50,Full-Stack Development,Yemen
0,1,2,3.044522438,4,0.693147181,15.0,,3,3D Modeling & Engineering,United States
1,1,1,9.210440367,4,1.098612289,,30.0,8,RESTful API Development,India
0,0,2,0.0,2,0.0,5.0,,35,Full-Stack Development,India
0,0,2,0.0,4,0.0,50.0,,13,Testing & Automation,Kuwait
1,1,2,0.0,12,0.0,,24.0,50,Backend Development,United States
1,0,1,0.0,8,0.0,,40.0,50,Frontend & WordPress Development,Australia
1,0,2,0.0,4,0.0,,36.0,8,RESTful API Development,United States
0,1,1,5.303304908,4,2.397895273,10.0,,35,Game Development,Lithuania
0,1,1,5.303304908,4,2.48490665,15.0,,35,Programming Languages & Web Development,Germany
1,1,1,8.987321813,12,3.891820298,,35.0,13,Programming Languages & Web Development,Canada
0,1,2,8.517393171,4,2.708050201,450.0,,13,WordPress & Web Development,China
0,0,1,0.0,4,0.0,500.0,,35,Web Design & Development,Lithuania
1,1,2,10.30898599,12,2.197224577,,36.0,50,Android & Mobile App Development,United States
1,1,2,11.51293546,12,6.507277712,,6.0,35,Android & Mobile App Development,United States
1,1,2,8.006700845,4,1.098612289,,17.5,50,API Integration & Development,Saudi Arabia
0,1,1,9.210440367,8,4.812184355,60.0,,3,API & Data Engineering,United States
0,1,0,6.685860947,8,0.0,250.0,,35,Graphic Design & Illustration,Australia
1,0,2,0.0,8,0.0,,6.5,18,Digital & Social Media Marketing,United States
0,0,1,0.0,4,0.0,500.0,,50,Web & Branding Development,United Arab Emirates
0,1,2,8.294299609,12,2.944438979,1200.0,,3,Graphic Design & Illustration,United Kingdom
1,0,2,0.0,8,0.0,,55.0,50,Backend Development,Turkey
1,1,2,3.433987204,4,1.098612289,,15.5,8,Data Science & SQL Development,India
1,1,0,9.903537551,12,2.890371758,,17.5,50,Full-Stack Development,Australia
1,0,1,0.0,8,0.0,,15.0,50,Frontend Branding Development,New Zealand
0,0,0,0.0,12,0.0,700.0,,35,Frontend & WordPress Development,United Arab Emirates
1,1,2,9.210440367,12,1.609437912,,22.5,50,RESTful API Development,Australia
0,0,1,0.0,4,0.0,200.0,,18,Programming Languages & Web Development,United States
0,1,1,6.803505258,8,1.386294361,100.0,,3,Sales & Marketing Strategy,United States
0,0,2,0.0,2,0.0,30.0,,8,Full-Stack Development,India
1,1,2,6.552507887,12,0.693147181,,7.5,35,Web & Branding Development,Australia
1,1,0,6.803505258,4,1.098612289,,11.5,8,Graphic Design & Illustration,United States
1,1,2,11.51293546,8,5.680172609,,27.0,50,Algorithm & Backend Programming,Romania
0,1,2,7.601402335,12,1.945910149,600.0,,8,Android Development,India
0,1,0,7.601402335,12,2.079441542,1000.0,,13,React & Frontend Development,India
0,1,0,10.59665973,8,4.955827058,350.0,,35,E-commerce Marketing & Platforms,New Zealand
0,0,2,0.0,2,0.0,20.0,,35,Frontend & WordPress Development,India
0,1,1,3.931825633,4,1.386294361,12.0,,35,Business Strategy & Development,Kazakhstan
1,1,2,9.210440367,4,2.564949357,,20.0,35,React & Frontend Development,Australia
0,1,1,8.294299609,4,4.33073334,10.0,,35,E-commerce & WordPress Development,Australia
0,1,2,3.433987204,4,0.0,15.0,,8,Android App Development,India
0,0,1,0.0,4,0.0,350.0,,35,Frontend & WordPress Development,India
1,1,2,6.908754779,4,3.091042453,,12.5,35,Full-Stack Development,Australia
0,0,2,0.0,2,0.0,5.0,,18,Web Design & Development,Kenya
0,0,2,0.0,12,0.0,699.0,,35,Web Design & Development,United States
1,1,2,4.394449155,12,2.302585093,,11.5,50,React & Frontend Development,United Arab Emirates
1,0,0,0.0,8,0.0,,12.5,8,Android Development,India
1,1,2,6.908754779,4,3.091042453,,12.5,35,Full-Stack Development,Australia
1,0,1,0.0,12,0.0,,22.5,3,WordPress & Web Development,India
1,0,2,0.0,2,0.0,,20.0,13,Web Design & Development,India
1,1,2,6.908754779,4,3.091042453,,12.5,8,E-commerce & Shopify Platforms,Australia
1,0,2,0.0,8,0.0,,12.5,13,Android & Mobile App Development,India
0,0,1,0.0,4,0.0,200.0,,8,Frontend & WordPress Development,New Zealand
0,0,1,0.0,8,0.0,50.0,,3,API Integration & Development,India
0,1,2,7.601402335,8,5.087596335,80.0,,35,Android & Mobile App Development,United States
0,1,2,0.0,8,0.0,200.0,,13,Full-Stack Development,Canada
1,0,2,0.0,8,0.0,,6.0,18,React & Frontend Development,United States
1,1,2,10.30898599,12,4.442651256,,17.0,35,Graphic Design & Branding,Canada
1,1,2,9.210440367,2,2.63905733,,35.0,50,Frontend & WordPress Development,United States
0,0,1,0.0,2,0.0,8.0,,35,Frontend & WordPress Development,India
1,1,2,9.210440367,2,2.302585093,,19.0,50,Web & Branding Development,United States
0,0,2,0.0,2,0.0,15.0,,35,React & Frontend Development,United Kingdom
1,1,2,5.707110265,12,0.693147181,,36.5,35,API Integration & Development,United States
1,1,2,11.51293546,12,4.48863637,,15.5,35,Big Data & Business Analytics,United States
0,1,0,0.0,8,0.0,200.0,,8,Programming Languages & Web Development,Canada
0,1,2,5.303304908,8,1.945910149,60.0,,8,E-commerce Marketing & Platforms,Sri Lanka
1,0,1,0.0,4,0.0,,23.0,18,E-commerce & Shopify Platforms,India
1,0,0,0.0,8,0.0,,16.5,18,Web Design & Development,India
0,1,1,4.615120517,4,1.386294361,10.0,,8,Android & Mobile App Development,Vietnam
1,0,1,0.0,12,0.0,,50.0,35,E-commerce & Shopify Platforms,Australia
1,1,1,0.0,12,0.0,,22.5,50,React & Frontend Development,India
0,0,1,0.0,4,0.0,400.0,,50,React & Frontend Development,Australia
1,0,2,0.0,2,0.0,,35.0,50,Frontend & WordPress Development,India
1,1,0,9.210440367,12,1.098612289,,35.0,50,Full-Stack Development,United Arab Emirates
1,1,0,5.993961427,12,1.386294361,,10.5,35,Android App Development,Germany
0,1,1,11.51293546,8,6.490723535,75.0,,3,Salesforce & CRM Development,United States
1,1,2,8.517393171,12,0.0,,102.5,13,Data Science & SQL Development,Seychelles
0,1,2,0.0,12,0.0,5000.0,,50,Android App Development,Australia
0,1,1,7.601402335,8,0.0,100.0,,13,API & Data Engineering,India
1,1,2,8.517393171,12,0.693147181,,35.0,50,Full-Stack Development,United States
0,1,2,6.908754779,8,2.890371758,50.0,,18,Frontend & WordPress Development,United States
0,1,2,4.615120517,8,0.0,500.0,,13,Android & Mobile App Development,India
0,0,2,0.0,8,0.0,60.0,,3,Full-Stack Development,Australia
0,1,2,0.0,8,0.0,400.0,,8,RESTful API Development,Canada
0,1,2,6.398594935,12,1.386294361,1000.0,,35,Full-Stack Development,India
1,1,0,8.853808275,12,1.791759469,,20.0,35,Android & Mobile App Development,United States
0,1,1,9.210440367,8,1.386294361,500.0,,35,Web & Branding Development,United States
1,1,2,5.707110265,12,0.693147181,,17.5,8,Backend Development,United States
0,1,2,9.210440367,8,4.110873864,500.0,,8,Web & Branding Development,South Korea
1,1,1,9.210440367,12,1.098612289,,21.0,13,Backend Development,United States
1,1,2,6.908754779,12,0.693147181,,35.0,50,API Integration & Development,Qatar
1,0,2,0.0,8,0.0,,21.5,35,Backend Development,India
1,1,2,10.81979828,12,4.356708827,,30.0,35,Data Science & SQL Development,United States
0,1,2,0.0,12,0.0,1000.0,,13,Backend Development,India
0,1,2,0.0,4,0.0,75.0,,13,Web & Branding Development,Canada
0,1,1,7.601402335,12,0.693147181,1000.0,,35,React & Frontend Development,Philippines
0,1,1,5.303304908,4,2.890371758,12.0,,8,Mobile Game Development,India
1,1,2,4.615120517,4,1.098612289,,22.5,8,Android & Mobile App Development,Singapore
1,1,2,9.210440367,12,3.951243719,,40.0,35,Hybrid & Native App Development,United States Minor Outlying Islands
0,1,1,0.0,8,0.0,500.0,,18,E-commerce Marketing & Platforms,India
0,0,1,0.0,8,0.0,300.0,,8,API Integration & Development,India
1,0,0,0.0,8,0.0,,30.0,50,Hybrid & Native App Development,Ukraine
1,1,2,11.51293546,12,5.755742214,,32.5,8,Algorithm & Backend Programming,United States
1,0,1,0.0,2,0.0,,70.0,35,Big Data & Business Analytics,United States
0,1,0,0.0,12,0.0,800.0,,35,Frontend & WordPress Development,Hong Kong
0,0,2,0.0,8,0.0,1000.0,,35,Game Development,United States
1,1,2,8.006700845,4,3.36729583,,17.5,18,React & Frontend Development,United States
1,0,2,0.0,12,0.0,,10.0,8,Frontend Branding Development,United States
1,1,2,4.615120517,12,1.791759469,,22.5,50,Frontend & WordPress Development,Canada
1,1,1,9.210440367,12,2.564949357,,77.5,13,Project Management & Skills,United States
0,1,1,8.294299609,8,3.761200116,100.0,,35,Mobile Game Development,Canada
0,1,2,0.0,8,0.0,200.0,,8,Full-Stack Development,Canada
0,1,0,2.302585093,8,0.693147181,50.0,,3,Android App Development,India
1,1,2,6.216606101,12,2.397895273,,25.0,13,WordPress & Web Development,India
1,0,2,0.0,8,0.0,,16.5,35,Frontend & WordPress Development,India
0,1,1,0.0,12,0.0,1300.0,,18,Backend Development,India
1,1,2,6.398594935,4,2.197224577,,17.5,13,E-commerce & Shopify Platforms,India
1,1,1,9.903537551,12,1.791759469,,33.5,13,Full-Stack Development,United States
0,1,2,9.210440367,4,3.433987204,15.0,,35,Algorithm & Backend Programming,United Arab Emirates
1,1,2,6.398594935,12,1.098612289,,17.5,35,E-commerce Marketing & Platforms,United States
1,1,2,8.987321813,12,2.708050201,,15.0,18,Programming Languages & Web Development,Portugal
1,1,1,8.006700845,12,3.36729583,,17.5,13,React & Frontend Development,United States
0,1,2,0.0,8,0.0,300.0,,3,E-commerce Marketing & Platforms,Australia
0,1,1,7.601402335,8,3.737669618,100.0,,18,Web Design & Development,India
1,1,2,10.81979828,12,2.48490665,,7.5,18,Full-Stack Development,Australia
0,1,1,7.601402335,4,3.465735903,20.0,,13,Android Development,Germany
0,1,2,6.552507887,4,3.526360525,30.0,,3,E-commerce & Shopify Platforms,India
0,1,2,0.0,12,0.0,1000.0,,13,Full-Stack Development,Canada
0,0,1,0.0,4,0.0,100.0,,18,WordPress & Web Development,Canada
0,0,0,0.0,2,0.0,15.0,,13,Full-Stack Development,India
0,1,1,8.517393171,4,4.127134385,10.0,,50,Data Science & SQL Development,Canada
1,0,0,0.0,8,0.0,,7.5,18,Full-Stack Development,United States
0,1,1,0.0,12,0.0,2500.0,,50,Blockchain & Smart Contracts,Singapore
0,0,1,0.0,4,0.0,15.0,,13,E-commerce & Shopify Platforms,India
0,1,2,7.601402335,8,0.693147181,100.0,,35,React & Frontend Development,Canada
0,1,2,5.707110265,8,1.791759469,100.0,,8,Web Design & Development,Singapore
1,0,1,0.0,2,0.0,,17.5,35,Web & Branding Development,Cambodia
1,0,2,0.0,8,0.0,,36.0,50,Full-Stack Development,United States
1,1,0,6.398594935,12,1.098612289,,18.5,35,WordPress & Web Development,United States
1,1,1,6.216606101,12,1.945910149,,4.5,3,Backend Development,United States
0,1,1,6.908754779,12,1.609437912,700.0,,35,React & Frontend Development,United States
1,1,2,6.216606101,12,1.098612289,,17.5,50,E-commerce Marketing & Platforms,Australia
0,0,2,0.0,8,0.0,4000.0,,50,Blockchain & Smart Contracts,Singapore
0,1,2,1.945910149,12,0.0,14500.0,,3,Algorithm & Backend Programming,India
0,1,1,8.294299609,12,1.609437912,3500.0,,35,WordPress & Web Development,United States
0,1,2,6.908754779,8,1.791759469,250.0,,18,Full-Stack Development,Australia
1,1,1,6.908754779,12,0.693147181,,7.5,8,Salesforce & CRM Development,United States
1,1,1,11.51293546,4,4.584967479,,14.5,50,Frontend & WordPress Development,Norway
1,1,1,0.0,4,0.693147181,,12.5,50,Hybrid & Native App Development,United States
0,0,2,0.0,8,0.0,100.0,,8,Mobile Game Development,United States
0,1,1,9.210440367,12,4.143134726,750.0,,50,Hybrid & Native App Development,United States
0,1,1,1.791759469,4,0.693147181,10.0,,3,Backend Development,Ghana
0,1,1,5.707110265,8,1.098612289,100.0,,13,API & Data Engineering,Hong Kong
0,1,1,7.601402335,4,4.343805422,6.0,,3,Algorithm & Backend Programming,United States
1,1,2,8.006700845,12,1.386294361,,19.0,35,Frontend & WordPress Development,United States
0,1,1,6.908754779,8,1.098612289,70.0,,18,WordPress & Web Development,Pakistan
0,0,1,0.0,4,0.0,200.0,,8,Sales & Marketing Strategy,India
0,0,1,0.0,4,0.0,100.0,,3,Programming Languages & Web Development,Pakistan
1,1,2,5.303304908,12,0.0,,35.0,50,E-commerce Marketing & Platforms,United States
0,0,1,0.0,2,0.0,5.0,,3,Data Science & SQL Development,Bangladesh
0,1,1,8.006700845,12,1.098612289,800.0,,50,Frontend Branding Development,United States
1,1,2,9.105090961,12,0.0,,22.5,35,3D Modeling & Engineering,Australia
1,1,2,8.517393171,4,1.945910149,,22.5,50,Android App Development,United States
1,0,1,0.0,8,0.0,,11.5,50,Frontend & WordPress Development,United States
0,1,1,11.51293546,12,2.079441542,2000.0,,35,Salesforce & CRM Development,Australia
0,1,2,6.908754779,8,1.609437912,100.0,,35,WordPress & Web Development,Canada
1,1,2,10.30898599,12,1.945910149,,25.5,35,WordPress & Web Development,United States
0,1,1,0.0,8,0.0,90.0,,13,Android App Development,India
0,1,1,4.394449155,4,4.158883083,40.0,,35,Testing & Automation,United States
0,0,1,0.0,4,0.0,10.0,,3,Android App Development,India
0,0,2,0.0,8,0.0,50.0,,3,Project Management & Skills,India
1,1,1,11.51293546,4,2.079441542,,65.0,50,Data Science & SQL Development,United States
1,1,1,8.517393171,12,2.397895273,,10.0,18,Android & Mobile App Development,India
0,1,0,9.210440367,8,4.510859507,50.0,,3,Big Data & Business Analytics,China
1,1,1,7.601402335,12,0.693147181,,37.5,50,Salesforce & CRM Development,Singapore
0,1,2,2.397895273,4,0.0,10.0,,8,Android App Development,India
1,0,1,0.0,12,0.0,,45.0,35,Frontend & WordPress Development,United States
0,1,0,8.294299609,8,3.135494216,300.0,,50,Full-Stack Development,United States
1,1,1,6.908754779,8,0.693147181,,22.5,8,Web & Branding Development,New Zealand
1,1,0,0.0,12,0.0,,5.5,35,Frontend & WordPress Development,United States
1,1,1,5.993961427,12,0.0,,47.5,50,API & Data Engineering,United States
0,1,2,7.601402335,8,2.48490665,500.0,,35,Testing & Automation,United States
0,1,1,0.0,4,0.0,20.0,,18,Frontend & WordPress Development,Australia
1,1,2,6.803505258,12,1.386294361,,9.0,8,Full-Stack Development,United States
0,1,0,4.262679877,8,0.0,75.0,,35,Frontend Branding Development,United States
0,1,0,9.210440367,8,4.158883083,400.0,,50,Web Design & Development,United States
0,1,2,3.713572067,4,1.386294361,5.0,,8,Full-Stack Development,India
1,0,2,0.0,2,0.0,,47.5,13,Hybrid & Native App Development,United States
1,0,2,0.0,12,0.0,,22.5,13,React & Frontend Development,India
0,1,2,9.210440367,4,4.96284463,20.0,,8,Shopify & E-commerce Marketing,Singapore
0,0,2,4.394449155,4,0.0,100.0,,18,React & Frontend Development,United Arab Emirates
